suite,family,adapter,instance,instance_group,planner,heuristic,config,seed,repetition,timeout_s,memory_limit_mb,outcome,solved,valid,wall_time_s,cost,plan_length,makespan,sum_of_costs,expanded,generated,evaluated,peak_rss_mb,error,note,timestamp_utc,harness_version,harness_sha,python_version,platform,cpu_model,cpu_count,hostname,package_versions,schema_version
classical-coverage,classical,jupyddl,vehicle/problem,vehicle,dijkstra,,,0,0,20.0,3072,unsolved,False,False,0.006203583001479274,,,,,3,2,0,18.98,,search space exhausted without finding a plan,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,vehicle/problem,vehicle,gbfs,hff,,0,0,20.0,3072,unsolved,False,False,0.006492467000498436,,,,,0,0,1,18.98,,search space exhausted without finding a plan,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,vehicle/problem,vehicle,gbfs,hadd,,0,0,20.0,3072,unsolved,False,False,0.006569051998667419,,,,,0,0,1,18.98,,search space exhausted without finding a plan,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,vehicle/problem,vehicle,astar,lmcut,,0,0,20.0,3072,unsolved,False,False,0.006571942001755815,,,,,0,0,1,18.98,,search space exhausted without finding a plan,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,vehicle/problem,vehicle,astar,hmax,,0,0,20.0,3072,unsolved,False,False,0.006651089999650139,,,,,0,0,1,18.98,,search space exhausted without finding a plan,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-0,miconic,bfs,,,0,0,20.0,3072,solved,True,True,0.0010569890000624582,4,4,,,4,6,0,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-0,miconic,dijkstra,,,0,0,20.0,3072,solved,True,True,0.001066677003109362,4,4,,,4,7,0,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-0,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.0010860970032808837,4,4,,,4,7,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-0,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.0010971400006383192,4,4,,,4,7,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-0,miconic,astar,lmcut,,0,0,20.0,3072,solved,True,True,0.001238609002029989,4,4,,,4,7,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-0,miconic,astar,hmax,,0,0,20.0,3072,solved,True,True,0.0010914500016951934,4,4,,,4,7,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-1,miconic,bfs,,,0,0,20.0,3072,solved,True,True,0.0010388400005467702,3,3,,,4,6,0,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-1,miconic,dijkstra,,,0,0,20.0,3072,solved,True,True,0.0010492639994481578,3,3,,,4,7,0,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-1,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.0013307959998201113,3,3,,,3,6,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-1,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.0011832679992949124,3,3,,,3,6,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-1,miconic,astar,lmcut,,0,0,20.0,3072,solved,True,True,0.0013106139995215926,3,3,,,3,6,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-1,miconic,astar,hmax,,0,0,20.0,3072,solved,True,True,0.0011011810020136181,3,3,,,3,6,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-2,miconic,bfs,,,0,0,20.0,3072,solved,True,True,0.001228086999617517,4,4,,,4,6,0,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-2,miconic,dijkstra,,,0,0,20.0,3072,solved,True,True,0.0010833380001713522,4,4,,,4,7,0,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-2,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.001185684999654768,4,4,,,4,7,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-2,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.0011261680010647979,4,4,,,4,7,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-2,miconic,astar,lmcut,,0,0,20.0,3072,solved,True,True,0.0012415659984981176,4,4,,,4,7,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s1-2,miconic,astar,hmax,,0,0,20.0,3072,solved,True,True,0.0011394430002837908,4,4,,,4,7,5,18.98,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-0,miconic,bfs,,,0,0,20.0,3072,timeout,False,False,20.157448851998197,,,,,223450,4400032,0,212.73,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-0,miconic,dijkstra,,,0,0,20.0,3072,timeout,False,False,20.138387974999205,,,,,147175,2898879,0,162.11,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-0,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.21439293599905795,35,35,,,43,864,414,24.09,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-0,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.24047097299990128,39,39,,,61,1219,590,23.96,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-0,miconic,astar,lmcut,,0,0,20.0,3072,timeout,False,False,20.29272962500181,,,,,229,4573,1224,24.12,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-0,miconic,astar,hmax,,0,0,20.0,3072,timeout,False,False,20.087836145001347,,,,,35592,699960,58023,50.85,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-1,miconic,bfs,,,0,0,20.0,3072,timeout,False,False,20.170289683999727,,,,,201729,3973367,0,204.44,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-1,miconic,dijkstra,,,0,0,20.0,3072,timeout,False,False,20.18509037700278,,,,,193428,3810039,0,198.57,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-1,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.18903642899749684,34,34,,,37,756,418,24.12,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-1,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.2038268190008239,36,36,,,42,857,424,23.84,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-1,miconic,astar,lmcut,,0,0,20.0,3072,timeout,False,False,20.23339882500295,,,,,122,2450,891,24.09,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-1,miconic,astar,hmax,,0,0,20.0,3072,timeout,False,False,20.0882349550011,,,,,36050,709760,67152,57.45,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-2,miconic,bfs,,,0,0,20.0,3072,timeout,False,False,20.14518514199881,,,,,214531,4226281,0,208.72,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-2,miconic,dijkstra,,,0,0,20.0,3072,timeout,False,False,20.16782958099793,,,,,214674,4229102,0,214.15,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-2,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.18134578399985912,34,34,,,40,808,410,24.09,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-2,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.18821413200203096,37,37,,,38,768,412,23.84,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-2,miconic,astar,lmcut,,0,0,20.0,3072,timeout,False,False,20.32942553400062,,,,,163,3269,1231,24.12,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s10-2,miconic,astar,hmax,,0,0,20.0,3072,timeout,False,False,20.097240022001643,,,,,35040,689042,58713,51.3,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-0,miconic,bfs,,,0,0,20.0,3072,timeout,False,False,20.1840380729991,,,,,176770,3830469,0,172.57,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-0,miconic,dijkstra,,,0,0,20.0,3072,timeout,False,False,20.172485815000982,,,,,190172,4121544,0,200.7,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-0,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.25086410800213343,39,39,,,46,1015,496,26.21,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-0,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.2507076549991325,42,42,,,46,1012,495,26.34,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
