suite,family,adapter,instance,instance_group,planner,heuristic,variant,config,seed,repetition,timeout_s,memory_limit_mb,outcome,solved,valid,wall_time_s,cost,plan_length,makespan,sum_of_costs,expanded,generated,evaluated,peak_rss_mb,error,note,timestamp_utc,harness_version,harness_sha,python_version,platform,cpu_model,cpu_count,hostname,package_versions,schema_version
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,cbs,,,,2,0,15.0,2048,solved,True,True,0.0010484689999543662,62.0,,11,62,1,,,21.86,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,prioritized,,,,0,0,15.0,2048,solved,True,True,0.003935200999990229,99.0,,19,99,8,,,21.86,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,prioritized,,,,1,0,15.0,2048,solved,True,True,0.0028790379999463767,64.0,,14,64,8,,,21.86,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,prioritized,,,,2,0,15.0,2048,solved,True,True,0.0023749229999907584,62.0,,11,62,8,,,21.86,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,pibt,,,,0,0,15.0,2048,solved,True,True,0.0036973849999526465,109.0,,19,109,19,,,21.86,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,pibt,,,,1,0,15.0,2048,solved,True,True,0.0035466040000073917,64.0,,14,64,14,,,21.86,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,pibt,,,,2,0,15.0,2048,solved,True,True,0.0033005310000362442,62.0,,11,62,11,,,21.86,,,2026-09-07T10:31:17+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,lacam,,,,0,0,15.0,2048,solved,True,True,0.004318420999993577,109.0,,19,109,19,,,21.86,,,2026-09-07T10:31:17+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,lacam,,,,1,0,15.0,2048,solved,True,True,0.003742447000036009,64.0,,14,64,14,,,21.86,,,2026-09-07T10:31:17+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,lacam,,,,2,0,15.0,2048,solved,True,True,0.003651029000025119,62.0,,11,62,11,,,21.86,,,2026-09-07T10:31:17+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,cbs,,,,0,0,15.0,2048,solved,True,True,0.10334092599998712,173.0,,24,173,38,,,21.86,,,2026-09-07T10:31:17+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,cbs,,,,1,0,15.0,2048,solved,True,True,2.1274123839999675,174.0,,19,174,938,,,25.28,,,2026-09-07T10:31:19+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,cbs,,,,2,0,15.0,2048,timeout,False,False,15.040681118000009,,,,,,,,80.61,,time limit (15s) reached after 5855 nodes,2026-09-07T10:31:34+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,prioritized,,,,0,0,15.0,2048,solved,True,True,0.015265936999981022,181.0,,24,181,16,,,21.86,,,2026-09-07T10:31:34+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,prioritized,,,,1,0,15.0,2048,solved,True,True,0.013778072999969027,177.0,,19,177,16,,,21.86,,,2026-09-07T10:31:34+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,prioritized,,,,2,0,15.0,2048,solved,True,True,0.01349820699999782,165.0,,19,165,16,,,21.86,,,2026-09-07T10:31:34+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,pibt,,,,0,0,15.0,2048,solved,True,True,0.008049249000009695,223.0,,24,223,24,,,21.86,,,2026-09-07T10:31:34+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,pibt,,,,1,0,15.0,2048,solved,True,True,0.007285520999971595,176.0,,19,176,19,,,21.86,,,2026-09-07T10:31:34+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,pibt,,,,2,0,15.0,2048,solved,True,True,0.0071605869999871175,191.0,,19,191,19,,,21.86,,,2026-09-07T10:31:34+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,lacam,,,,0,0,15.0,2048,solved,True,True,0.00817195700000184,223.0,,24,223,24,,,21.86,,,2026-09-07T10:31:35+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,lacam,,,,1,0,15.0,2048,solved,True,True,0.007759338999960619,176.0,,19,176,19,,,21.86,,,2026-09-07T10:31:35+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n16/d0.15,random_obstacles/d0.15,lacam,,,,2,0,15.0,2048,solved,True,True,0.00706788900004085,191.0,,19,191,19,,,21.86,,,2026-09-07T10:31:35+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
